# word	pos	level	hint	idx	— список Oxford 3000/5000, собирается npm run import:oxford
survival	n.	B2		
survivor	n.	B2		
suspect	v., n.	B2		
suspend	v.	B2		
sustainable	adj.	B2		
swallow	v.	B2		
swear	v.	B2		
sweep	v.	B2		
switch	n.	B2		
sympathetic	adj.	B2		
sympathy	n.	B2		
tackle	v.	B2		
tag	n.	B2		
tale	n.	B2		
tank	n.	B2		
tap	v., n.	B2		
target	v.	B2		
tear	v., n.	B2		1
tear	n.	B2		2
technological	adj.	B2		
teen	n.	B2		
temple	n.	B2		
temporarily	adv.	B2		
temporary	adj.	B2		
tendency	n.	B2		
tension	n.	B2		
term	v.	B2		
terminal	n.	B2		
terms	n.	B2		
terribly	adv.	B2		
terrify	v.	B2		
territory	n.	B2		
terror	n.	B2		
terrorism	n.	B2		
terrorist	n.	B2		
testing	n.	B2		
textbook	n.	B2		
theft	n.	B2		
therapist	n.	B2		
therapy	n.	B2		
thesis	n.	B2		
thorough	adj.	B2		
thoroughly	adv.	B2		
threat	n.	B2		
threaten	v.	B2		
thumb	n.	B2		
thus	adv.	B2		
time	v.	B2		
timing	n.	B2		
tissue	n.	B2		
title	v.	B2		
tone	n.	B2		
tough	adj.	B2		
tournament	n.	B2		
trace	v.	B2		
track	v.	B2		
trading	n.	B2		
tragedy	n.	B2		
tragic	adj.	B2		
trait	n.	B2		
transfer	v., n.	B2		
transform	v.	B2		
transition	n.	B2		
transmit	v.	B2		
trap	v., n.	B2		
treasure	n.	B2		
trial	n.	B2		
tribe	n.	B2		
trigger	v.	B2		
trillion	number	B2		
trip	v.	B2		
troop	n.	B2		
tropical	adj.	B2		
trouble	v.	B2		
truly	adv.	B2		
trust	n., v.	B2		
try	n.	B2		
tsunami	n.	B2		
tune	n.	B2		
tunnel	n.	B2		
ultimate	adj.	B2		
ultimately	adv.	B2		
unacceptable	adj.	B2		
uncertainty	n.	B2		
unconscious	adj.	B2		
undergo	v.	B2		
undertake	v.	B2		
unexpected	adj.	B2		
unfold	v.	B2		
unfortunate	adj.	B2		
unique	adj.	B2		
unite	v.	B2		
unity	n.	B2		
universal	adj.	B2		
universe	n.	B2		
unknown	adj.	B2		
upper	adj.	B2		
upward	adv.	B2		
urban	adj.	B2		
urge	v.	B2		
urgent	adj.	B2		
usage	n.	B2		
useless	adj.	B2		
valid	adj.	B2		
value	v.	B2		
van	n.	B2		
variation	n.	B2		
vary	v.	B2		
vast	adj.	B2		
venue	n.	B2		
vertical	adj.	B2		
very	adj.	B2		
via	prep.	B2		
victory	n.	B2		
viewpoint	n.	B2		
violence	n.	B2		
virtual	adj.	B2		
visa	n.	B2		
visible	adj.	B2		
vision	n.	B2		
visual	adj.	B2		
vital	adj.	B2		
vitamin	n.	B2		
volume	n.	B2		
voluntary	adj.	B2		
voting	n.	B2		
wage	n.	B2		
wander	v.	B2		
warming	n.	B2		
way	adv.	B2		
weakness	n.	B2		
wealth	n.	B2		
wealthy	adj.	B2		
weekly	adj.	B2		
weird	adj.	B2		
welfare	n.	B2		
wheat	n.	B2		
whereas	conj.	B2		
wherever	conj.	B2		
whisper	v., n.	B2		
whoever	pron.	B2		
whom	pron.	B2		
widely	adv.	B2		
widespread	adj.	B2		
wildlife	n.	B2		
willing	adj.	B2		
wind	v.	B2		2
wire	n.	B2		
wisdom	n.	B2		
wise	adj.	B2		
withdraw	v.	B2		
witness	n., v.	B2		
wolf	n.	B2		
workforce	n.	B2		
workplace	n.	B2		
workshop	n.	B2		
worm	n.	B2		
worse	n.	B2		
worst	n.	B2		
worth	n.	B2		
wound	n., v.	B2		
wrap	v.	B2		
wrist	n.	B2		
wrong	n.	B2		
yet	conj.	B2		
zone	n.	B2		
abolish	v.	C1		
abortion	n.	C1		
absence	n.	C1		
absent	adj.	C1		
absurd	adj.	C1		
abuse	n., v.	C1		
academy	n.	C1		
accelerate	v.	C1		
acceptance	n.	C1		
accessible	adj.	C1		
accomplishment	n.	C1		
accordingly	adv.	C1		
accountability	n.	C1		
accountable	adj.	C1		
accumulate	v.	C1		
accumulation	n.	C1		
accusation	n.	C1		
accused	n.	C1		
acid	adj.	C1		
acquisition	n.	C1		
activation	n.	C1		
activist	n.	C1		
acute	adj.	C1		
adaptation	n.	C1		
adhere	v.	C1		
adjacent	adj.	C1		
adjustment	n.	C1		
administer	v.	C1		
administrative	adj.	C1		
administrator	n.	C1		
admission	n.	C1		
adolescent	n.	C1		
adoption	n.	C1		
adverse	adj.	C1		
advocate	n., v.	C1		
aesthetic	adj.	C1		
affection	n.	C1		
aftermath	n.	C1		
aggression	n.	C1		
agricultural	adj.	C1		
aide	n.	C1		
alert	v., n., adj.	C1		
alien	adj.	C1		
align	v.	C1		
alignment	n.	C1		
alike	adv., adj.	C1		
allegation	n.	C1		
allege	v.	C1		
allegedly	adv.	C1		
alliance	n.	C1		
allocate	v.	C1		
allocation	n.	C1		
allowance	n.	C1		
ally	n.	C1		
aluminum	n.	C1		
amateur	adj., n.	C1		
ambassador	n.	C1		
amend	v.	C1		
amendment	n.	C1		
amid	prep.	C1		
analogy	n.	C1		
anchor	n.	C1		
angel	n.	C1		
anonymous	adj.	C1		
apparatus	n.	C1		
apparel	n.	C1		
appealing	adj.	C1		
appetite	n.	C1		
applaud	v.	C1		
applicable	adj.	C1		
appoint	v.	C1		
appreciation	n.	C1		
arbitrary	adj.	C1		
architectural	adj.	C1		
archive	n.	C1		
arena	n.	C1		
arm	v.	C1		
array	n.	C1		
articulate	v.	C1		
ash	n.	C1		
aspiration	n.	C1		
aspire	v.	C1		
assassination	n.	C1		
assault	n., v.	C1		
assemble	v.	C1		
assembly	n.	C1		
assert	v.	C1		
assertion	n.	C1		
assurance	n.	C1		
asylum	n.	C1		
atrocity	n.	C1		
attain	v.	C1		
attendance	n.	C1		
attribute	v., n.	C1		
auction	n.	C1		
audit	n.	C1		
authentic	adj.	C1		
authorize	v.	C1		
auto	n.	C1		
autonomy	n.	C1		
autumn	n.	C1		
availability	n.	C1		
await	v.	C1		
backdrop	n.	C1		
backing	n.	C1		
backup	n.	C1		
bail	n.	C1		
ballot	n.	C1		
bankruptcy	n.	C1		
banner	n.	C1		
bare	adj.	C1		
barrel	n.	C1		
bass	n.	C1		1
bat	v.	C1		
battlefield	n.	C1		
bay	n.	C1		
beam	n.	C1		
beast	n.	C1		
behalf	n.	C1		
behavioral	adj.	C1		
beloved	adj.	C1		
bench	n.	C1		
benchmark	n.	C1		
beneath	prep.	C1		
beneficiary	n.	C1		
betray	v.	C1		
beverage	n.	C1		
bind	v.	C1		
biography	n.	C1		
bishop	n.	C1		
bizarre	adj.	C1		
blade	n.	C1		
blast	n., v.	C1		
bleed	v.	C1		
blend	v., n.	C1		
bless	v.	C1		
blessing	n.	C1		
boast	v.	C1		
bonus	n.	C1		
booking	n.	C1		
boom	n.	C1		
bounce	v.	C1		
boundary	n.	C1		
bow	v., n.	C1		1
breach	n., v.	C1		
breakdown	n.	C1		
breakthrough	n.	C1		
breed	v., n.	C1		
broadband	n.	C1		
browser	n.	C1		
brutal	adj.	C1		
buddy	n.	C1		
buffer	n.	C1		
bulk	n.	C1		
burden	n.	C1		
bureaucracy	n.	C1		
burial	n.	C1		
burst	v.	C1		
cabinet	n.	C1		
calculation	n.	C1		
canvas	n.	C1		
capability	n.	C1		
capitalism	n.	C1		
capitalist	adj.	C1		
cargo	n.	C1		
carriage	n.	C1		
carve	v.	C1		
casino	n.	C1		
casualty	n.	C1		
catalog	n.	C1		
cater	v.	C1		
cattle	n.	C1		
caution	n.	C1		
cautious	adj.	C1		
cease	v.	C1		
cemetery	n.	C1		
chamber	n.	C1		
chaos	n.	C1		
characterize	v.	C1		
charm	n.	C1		
charter	n.	C1		
choir	n.	C1		
chronic	adj.	C1		
chunk	n.	C1		
circulate	v.	C1		
circulation	n.	C1		
citizenship	n.	C1		
civic	adj.	C1		
civilian	n., adj.	C1		
clarity	n.	C1		
clash	n.	C1		
classification	n.	C1		
cling	v.	C1		
clinical	adj.	C1		
closure	n.	C1		
cluster	n.	C1		
coalition	n.	C1		
coastal	adj.	C1		
cocktail	n.	C1		
cognitive	adj.	C1		
coincide	v.	C1		
collaborate	v.	C1		
collaboration	n.	C1		
collective	adj.	C1		
collision	n.	C1		
colonial	adj.	C1		
columnist	n.	C1		
combat	n., v.	C1		
commence	v.	C1		
commentary	n.	C1		
commentator	n.	C1		
commerce	n.	C1		
commissioner	n.	C1		
commodity	n.	C1		
communist	adj.	C1		
companion	n.	C1		
comparable	adj.	C1		
compassion	n.	C1		
compel	v.	C1		
compelling	adj.	C1		
compensate	v.	C1		
compensation	n.	C1		
competence	n.	C1		
competent	adj.	C1		
compile	v.	C1		
complement	v.	C1		
complexity	n.	C1		
compliance	n.	C1		
complication	n.	C1		
comply	v.	C1		
composition	n.	C1		
compromise	n., v.	C1		
compute	v.	C1		
conceal	v.	C1		
concede	v.	C1		
conceive	v.	C1		
conception	n.	C1		
concession	n.	C1		
condemn	v.	C1		
confer	v.	C1		
confession	n.	C1		
configuration	n.	C1		
confine	v.	C1		
confirmation	n.	C1		
confront	v.	C1		
confrontation	n.	C1		
congratulate	v.	C1		
congregation	n.	C1		
congressional	adj.	C1		
conquer	v.	C1		
conscience	n.	C1		
consciousness	n.	C1		
consecutive	adj.	C1		
consensus	n.	C1		
consent	n., v.	C1		
conserve	v.	C1		
consistency	n.	C1		
consolidate	v.	C1		
constitute	v.	C1		
constitution	n.	C1		
constitutional	adj.	C1		
constraint	n.	C1		
consultation	n.	C1		
contemplate	v.	C1		
contempt	n.	C1		
contend	v.	C1		
contender	n.	C1		
content	adj.	C1		2
contention	n.	C1		
continually	adv.	C1		
contractor	n.	C1		
contradiction	n.	C1		
contrary	adj., n.	C1		
contributor	n.	C1		
conversion	n.	C1		
convict	v.	C1		
conviction	n.	C1		
cooperate	v.	C1		
cooperative	adj.	C1		
coordinate	v.	C1		
coordination	n.	C1		
coordinator	n.	C1		
copper	n.	C1		
copyright	n.	C1		
correction	n.	C1		
correlate	v.	C1		
correlation	n.	C1		
correspond	v.	C1		
correspondence	n.	C1		
correspondent	n.	C1		
corresponding	adj.	C1		
corrupt	adj.	C1		
corruption	n.	C1		
costly	adj.	C1		
councilor	n.	C1		
counseling	n.	C1		
counselor	n.	C1		
counter	v.	C1	argue against	
counterpart	n.	C1		
countless	adj.	C1		
coup	n.	C1		
courtesy	n.	C1		
craft	v.	C1		
crawl	v.	C1		
creator	n.	C1		
credibility	n.	C1		
credible	adj.	C1		
creep	v.	C1		
critique	n.	C1		
crown	n.	C1		
crude	adj.	C1		
crush	v.	C1		
crystal	n.	C1		
cult	n., adj.	C1		
cultivate	v.	C1		
curiosity	n.	C1		
custody	n.	C1		
cutting	n.	C1		
cynical	adj.	C1		
dam	n.	C1		
damaging	adj.	C1		
dawn	n.	C1		
debris	n.	C1		
debut	n.	C1		
decision-making	n.	C1		
decisive	adj.	C1		
declaration	n.	C1		
dedicated	adj.	C1		
dedication	n.	C1		
deed	n.	C1		
deem	v.	C1		
default	n.	C1		
defect	n.	C1		
defensive	adj.	C1		
deficiency	n.	C1		
deficit	n.	C1		
defy	v.	C1		
delegate	n.	C1		
delegation	n.	C1		
delicate	adj.	C1		
demon	n.	C1		
denial	n.	C1		
denounce	v.	C1		
dense	adj.	C1		
density	n.	C1		
dependence	n.	C1		
depict	v.	C1		
deploy	v.	C1		
deployment	n.	C1		
deprive	v.	C1		
deputy	n.	C1		
descend	v.	C1		
descent	n.	C1		
designate	v.	C1		
desirable	adj.	C1		
desktop	n.	C1		
destructive	adj.	C1		
detain	v.	C1		
detection	n.	C1		
detention	n.	C1		
deteriorate	v.	C1		
devastate	v.	C1		
devil	n.	C1		
devise	v.	C1		
diagnose	v.	C1		
diagnosis	n.	C1		
dictate	v.	C1		
dictator	n.	C1		
differentiate	v.	C1		
dignity	n.	C1		
dilemma	n.	C1		
dimension	n.	C1		
diminish	v.	C1		
dip	v.	C1		
diplomat	n.	C1		
diplomatic	n.	C1		
directory	n.	C1		
disastrous	adj.	C1		
discard	v.	C1		
discharge	v.	C1		
disclose	v.	C1		
disclosure	n.	C1		
discourse	n.	C1		
discretion	n.	C1		
discrimination	n.	C1		
dismissal	n.	C1		
displace	v.	C1		
disposal	n.	C1		
dispose	v.	C1		
dispute	n., v.	C1		
disrupt	v.	C1		
disruption	n.	C1		
dissolve	v.	C1		
distinction	n.	C1		
distinctive	adj.	C1		
distort	v.	C1		
distress	n., v.	C1		
disturbing	adj.	C1		
divert	v.	C1		
divine	adj.	C1		
doctrine	n.	C1		
documentation	n.	C1		
domain	n.	C1		
dominance	n.	C1		
donor	n.	C1		
dose	n.	C1		
drain	v.	C1		
drift	v.	C1		
driving	adj.	C1		
drown	v.	C1		
dual	adj.	C1		
dub	v.	C1		
dumb	adj.	C1		
duo	n.	C1		
dynamic	n.	C1		
earnings	n.	C1		
ease	n., v.	C1		
echo	v., n.	C1		
ecological	adj.	C1		
educator	n.	C1		
effectiveness	n.	C1		
efficiency	n.	C1		
ego	n.	C1		
elaborate	adj.	C1		
electoral	adj.	C1		
elevate	v.	C1		
eligible	adj.	C1		
elite	n.	C1		
embark	v.	C1		
embarrassment	n.	C1		
embassy	n.	C1		
embed	v.	C1		
embody	v.	C1		
emergence	n.	C1		
empirical	adj.	C1		
empower	v.	C1		
enact	v.	C1		
encompass	v.	C1		
encouragement	n.	C1		
encouraging	adj.	C1		
endeavor	n.	C1		
endless	adj.	C1		
endorse	v.	C1		
endorsement	n.	C1		
endure	v.	C1		
enforce	v.	C1		
enforcement	n.	C1		
engagement	n.	C1		
engaging	adj.	C1		
enrich	v.	C1		
enroll	v.	C1		
ensue	v.	C1		
enterprise	n.	C1		
enthusiast	n.	C1		
entitle	v.	C1		
entity	n.	C1		
epidemic	n.	C1		
equality	n.	C1		
equation	n.	C1		
erect	v.	C1		
escalate	v.	C1		
essence	n.	C1		
establishment	n.	C1		
eternal	adj.	C1		
evacuate	v.	C1		
evoke	v.	C1		
evolutionary	adj.	C1		
exaggerate	v.	C1		
excellence	n.	C1		
exceptional	adj.	C1		
excess	n., adj.	C1		
exclusion	n.	C1		
exclusive	adj.	C1		
exclusively	adv.	C1		
execute	v.	C1		
execution	n.	C1		
exert	v.	C1		
exile	n.	C1		
expenditure	n.	C1		
experimental	adj.	C1		
expire	v.	C1		
explicit	adj.	C1		
explicitly	adv.	C1		
exploitation	n.	C1		
explosive	adj., n.	C1		
extract	v.	C1		
extremist	n.	C1		
facilitate	v.	C1		
faction	n.	C1		
fade	v.	C1		
fairness	n.	C1		
fatal	adj.	C1		
fate	n.	C1		
favorable	adj.	C1		
feat	n.	C1		
felony	n.	C1		
feminist	adj., n.	C1		
fiber	n.	C1		
fierce	adj.	C1		
filmmaker	n.	C1		
filter	n., v.	C1		
fine	n., v.	C1		
firearm	n.	C1		
fiscal	adj.	C1		
fit	n.	C1		
flaw	n.	C1		
flawed	adj.	C1		
flee	v.	C1		
fleet	n.	C1		
flesh	n.	C1		
flexibility	n.	C1		
flourish	v.	C1		
fluid	n.	C1		
footage	n.	C1		
foreigner	n.	C1		
forge	v.	C1		
formula	n.	C1		
formulate	v.	C1		
forth	adv.	C1		
forthcoming	adj.	C1		
foster	v.	C1		
fragile	adj.	C1		
franchise	n.	C1		
frankly	adv.	C1		
freshman	n.	C1		
frustrated	adj.	C1		
frustrating	adj.	C1		
frustration	n.	C1		
functional	adj.	C1		
fundraising	n.	C1		
funeral	n.	C1		
gambling	n.	C1		
gathering	n.	C1		
gaze	n., v.	C1		
gear	n.	C1		
generic	adj.	C1		
genocide	n.	C1		
gig	n.	C1		
glance	n., v.	C1		
glimpse	n.	C1		
glorious	adj.	C1		
glory	n.	C1		
governance	n.	C1		
grace	n.	C1		
grasp	v.	C1		
grave	n.	C1	for dead person	
grave	adj.	C1	serious	
gravity	n.	C1		
grid	n.	C1		
grief	n.	C1		
grin	v., n.	C1		
grind	v.	C1		
grip	n., v.	C1		
gross	adj.	C1		
guerrilla	n.	C1		
guidance	n.	C1		
guilt	n.	C1		
gut	n.	C1		
hail	v.	C1		
halfway	adv.	C1		
halt	v., n.	C1		
handful	n.	C1		
handling	n.	C1		
handy	adj.	C1		
harassment	n.	C1		
hardware	n.	C1		
harmony	n.	C1		
harsh	adj.	C1		
harvest	n., v.	C1		
hatred	n.	C1		
haunt	v.	C1		
hazard	n.	C1		
heighten	v.	C1		
heritage	n.	C1		
hierarchy	n.	C1		
high-profile	adj.	C1		
hint	n., v.	C1		
homeland	n.	C1		
hook	v.	C1		
hopeful	adj.	C1		
horizon	n.	C1		
horn	n.	C1		
hostage	n.	C1		
hostile	adj.	C1		
hostility	n.	C1		
humanitarian	adj.	C1		
humanity	n.	C1		
humble	adj.	C1		
hydrogen	n.	C1		
identification	n.	C1		
ideological	adj.	C1		
ideology	n.	C1		
idiot	n.	C1		
ignorance	n.	C1		
imagery	n.	C1		
immense	adj.	C1		
imminent	adj.	C1		
implementation	n.	C1		
imprison	v.	C1		
inability	n.	C1		
inadequate	adj.	C1		
inappropriate	adj.	C1		
incarcerate	v.	C1		
incarceration	n.	C1		
incidence	n.	C1		
inclined	adj.	C1		
inclusion	n.	C1		
incur	v.	C1		
indicator	n.	C1		
indictment	n.	C1		
indigenous	adj.	C1		
induce	v.	C1		
indulge	v.	C1		
inequality	n.	C1		
infamous	adj.	C1		
infant	n.	C1		
infect	v.	C1		
inflict	v.	C1		
influential	adj.	C1		
inherent	adj.	C1		
inhibit	v.	C1		
initiate	v.	C1		
inject	v.	C1		
injection	n.	C1		
injustice	n.	C1		
inmate	n.	C1		
inquire	v.	C1		
insertion	n.	C1		
insider	n.	C1		
inspect	v.	C1		
inspection	n.	C1		
inspiration	n.	C1		
instinct	n.	C1		
institutional	adj.	C1		
instruct	v.	C1		
instrumental	adj.	C1		
insufficient	adj.	C1		
insult	n., v.	C1		
intact	adj.	C1		
intake	n.	C1		
integral	adj.	C1		
integrated	adj.	C1		
integration	n.	C1		
integrity	n.	C1		
intellectual	n.	C1		
intensify	v.	C1		
intensity	n.	C1		
intensive	adj.	C1		
intent	n.	C1		
interactive	adj.	C1		
interface	n.	C1		
interfere	v.	C1		
interference	n.	C1		
interim	adj.	C1		
interior	adj., n.	C1		
intermediate	adj.	C1		
intersection	n.	C1		
intervene	v.	C1		
intervention	n.	C1		
intimate	adj.	C1		
intriguing	adj.	C1		
inventory	n.	C1		
investigator	n.	C1		
invisible	adj.	C1		
invoke	v.	C1		
involvement	n.	C1		
ironic	adj.	C1		
ironically	adv.	C1		
irony	n.	C1		
irrelevant	adj.	C1		
isolation	n.	C1		
judicial	adj.	C1		
jurisdiction	n.	C1		
just	adj.	C1		
justification	n.	C1		
keen	adj.	C1		
kidnap	v.	C1		
kidney	n.	C1		
kingdom	n.	C1		
landlord	n.	C1		
landmark	n.	C1		
lap	n.	C1		
large-scale	adj.	C1		
laser	n.	C1		
latter	adj., n.	C1		
lawmaker	n.	C1		
lawn	n.	C1		
lawsuit	n.	C1		
layout	n.	C1		
leak	v., n.	C1		
leap	v., n.	C1		
legacy	n.	C1		
legendary	adj.	C1		
legislation	n.	C1		
legislative	adj.	C1		
legislature	n.	C1		
legitimate	adj.	C1		
lengthy	adj.	C1		
lesbian	adj.	C1		
lesser	adj.	C1		
lethal	adj.	C1		
liable	adj.	C1		
liberal	adj., n.	C1		
liberation	n.	C1		
liberty	n.	C1		
lifelong	adj.	C1		
likelihood	n.	C1		
limb	n.	C1		
linear	adj.	C1		
lineup	n.	C1		
linger	v.	C1		
listing	n.	C1		
liter	n.	C1		
literacy	n.	C1		
liver	n.	C1		
lobby	n., v.	C1		
log	n., v.	C1		
logic	n.	C1		
long-standing	adj.	C1		
longtime	adj.	C1		
loom	v.	C1		
loop	n.	C1		
loyalty	n.	C1		
machinery	n.	C1		
magical	adj.	C1		
magnetic	adj.	C1		
magnificent	adj.	C1		
magnitude	n.	C1		
mainland	n.	C1		
mainstream	n., adj.	C1		
maintenance	n.	C1		
mandate	n.	C1		
mandatory	adj.	C1		
manifest	v.	C1		
manipulate	v.	C1		
manipulation	n.	C1		
manuscript	n.	C1		
march	n., v.	C1		
marginal	adj.	C1		
marine	adj.	C1		
marketplace	n.	C1		
mask	n.	C1		
massacre	n.	C1		
mathematical	adj.	C1		
mature	adj., v.	C1		
maximize	v.	C1		
meaningful	adj.	C1		
meantime	n.	C1		
medieval	adj.	C1		
meditation	n.	C1		
melody	n.	C1		
memo	n.	C1		
memoir	n.	C1		
memorial	n.	C1		
mentor	n.	C1		
merchant	n.	C1		
mercy	n.	C1		
mere	adj.	C1		
merely	adv.	C1		
merge	v.	C1		
merger	n.	C1		
merit	n.	C1		
methodology	n.	C1		
midst	n.	C1		
migration	n.	C1		
militant	n., adj.	C1		
militia	n.	C1		
mill	n.	C1		
minimal	adj.	C1		
minimize	v.	C1		
mining	n.	C1		
ministry	n.	C1		
minute	adj.	C1		2
miracle	n.	C1		
misery	n.	C1		
misleading	adj.	C1		
missile	n.	C1		
mob	n.	C1		
mobile	adj.	C1		
mobility	n.	C1		
mobilize	v.	C1		
moderate	adj.	C1		
modification	n.	C1		
module	n.	C1		
momentum	n.	C1		
monk	n.	C1		
monopoly	n.	C1		
morality	n.	C1		
motive	n.	C1		
municipal	adj.	C1		
mutual	adj.	C1		
namely	adv.	C1		
nationwide	adj.	C1		
naval	adj.	C1		
neglect	v.	C1		
neighboring	adj.	C1		
nest	n.	C1		
net	adj.	C1		
newsletter	n.	C1		
niche	n.	C1		
noble	adj.	C1		
nod	v.	C1		
nominate	v.	C1		
nomination	n.	C1		
nominee	n.	C1		
nonetheless	adv.	C1		
nonprofit	adj.	C1		
nonsense	n.	C1		
noon	n.	C1		
notable	adj.	C1		
notably	adv.	C1		
notify	v.	C1		
notorious	adj.	C1		
novel	adj.	C1		
nursery	n.	C1		
objection	n.	C1		
oblige	v.	C1		
obsess	v.	C1		
obsession	n.	C1		
occasional	adj.	C1		
occurrence	n.	C1		
odds	n.	C1		
offering	n.	C1		
offspring	n.	C1		
operational	adj.	C1		
opt	v.	C1		
optical	adj.	C1		
optimism	n.	C1		
oral	adj.	C1		
organizational	adj.	C1		
orientation	n.	C1		
originate	v.	C1		
outbreak	n.	C1		
outing	n.	C1		
outlet	n.	C1		
outlook	n.	C1		
outrage	n., v.	C1		
outsider	n.	C1		
overlook	v.	C1		
overly	adv.	C1		
oversee	v.	C1		
overturn	v.	C1		
overwhelm	v.	C1		
overwhelming	adj.	C1		
pad	n.	C1		
parameter	n.	C1		
parental	adj.	C1		
parliament	n.	C1		
partial	adj.	C1		
partially	adv.	C1		
passing	n.	C1		
passive	adj.	C1		
pastor	n.	C1		
patent	n.	C1		
pathway	n.	C1		
patrol	n., v.	C1		
patron	n.	C1		
peak	n.	C1		
peasant	n.	C1		
peculiar	adj.	C1		
pension	n.	C1		1
persist	v.	C1		
persistent	adj.	C1		
personnel	n.	C1		
petition	n.	C1		
philosopher	n.	C1		
philosophical	adj.	C1		
pioneer	n., v.	C1		
pipeline	n.	C1		
pirate	n.	C1		
pit	n.	C1		
plea	n.	C1		
plead	v.	C1		
pledge	v., n.	C1		
plug	v., n.	C1		
plunge	v.	C1		
pole	n.	C1		
poll	n.	C1		
pond	n.	C1		
pop	v.	C1		
portfolio	n.	C1		
portray	v.	C1		
postpone	v.	C1		
postwar	adj.	C1		
practitioner	n.	C1		
preach	v.	C1		
precedent	n.	C1		
precision	n.	C1		
predator	n.	C1		
predecessor	n.	C1		
predominantly	adv.	C1		
pregnancy	n.	C1		
prejudice	n.	C1		
preliminary	adj.	C1		
premier	n.	C1		
premise	n.	C1		
premium	n.	C1		
prescribe	v.	C1		
prescription	n.	C1		
presently	adv.	C1		
preservation	n.	C1		
preside	v.	C1		
presidency	n.	C1		
prestigious	adj.	C1		
presumably	adv.	C1		
presume	v.	C1		
prevail	v.	C1		
prevalence	n.	C1		
prevention	n.	C1		
prey	n.	C1		
privatization	n.	C1		
privilege	n.	C1		
probe	n., v.	C1		
problematic	adj.	C1		
proceeding	n.	C1		
proceeds	n.	C1		
processing	n.	C1		
processor	n.	C1		
proclaim	v.	C1		
productive	adj.	C1		
productivity	n.	C1		
profitable	adj.	C1		
profound	adj.	C1		
projection	n.	C1		
prominent	adj.	C1		
pronounced	adj.	C1		
propaganda	n.	C1		
proposition	n.	C1		
prosecute	v.	C1		
prosecution	n.	C1		
prosecutor	n.	C1		
prospective	adj.	C1		
prosperity	n.	C1		
protective	adj.	C1		
protocol	n.	C1		
province	n.	C1		
provincial	adj.	C1		
provision	n.	C1		
provoke	v.	C1		
psychiatric	adj.	C1		
pulse	n.	C1		
pump	v., n.	C1		
punch	n., v.	C1		
query	n.	C1		
quest	n.	C1		
quota	n.	C1		
radar	n.	C1		
radical	adj.	C1		
rage	n.	C1		
raid	n., v.	C1		
rally	n., v.	C1		
ranking	n.	C1		
rape	n., v.	C1		
ratio	n.	C1		
rational	adj.	C1		
ray	n.	C1		
readily	adv.	C1		
realization	n.	C1		
realm	n.	C1		
rear	adj., n.	C1		
reasoning	n.	C1		
reassure	v.	C1		
rebel	n.	C1		
rebellion	n.	C1		
recipient	n.	C1		
reconstruction	n.	C1		
recount	v.	C1		1
recruitment	n.	C1		
referendum	n.	C1		
reflection	n.	C1		
reform	n., v.	C1		
refuge	n.	C1		
refusal	n.	C1		
regain	v.	C1		
regardless	adv.	C1		
regime	n.	C1		
regulator	n.	C1		
regulatory	adj.	C1		
rehabilitation	n.	C1		
reign	n., v.	C1		
rejection	n.	C1		
relevance	n.	C1		
reliability	n.	C1		
reluctant	adj.	C1		
remainder	n.	C1		
remains	n.	C1		
remedy	n.	C1		
reminder	n.	C1		
removal	n.	C1		
render	v.	C1		
renew	v.	C1		
renowned	adj.	C1		
replacement	n.	C1		
reportedly	adv.	C1		
representation	n.	C1		
reproduce	v.	C1		
reproduction	n.	C1		
republic	n.	C1		
resemble	v.	C1		
reside	v.	C1		
residence	n.	C1		
residential	adj.	C1		
residue	n.	C1		
resignation	n.	C1		
resistance	n.	C1		
respective	adj.	C1		
respectively	adv.	C1		
restoration	n.	C1		
restraint	n.	C1		
resume	v.	C1		
retreat	n., v.	C1		
retrieve	v.	C1		
revelation	n.	C1		
revenge	n.	C1		
reverse	v., n., adj.	C1		
revival	n.	C1		
revive	v.	C1		
revolutionary	adj.	C1		
rhetoric	n.	C1		
rifle	n.	C1		
riot	n.	C1		
rip	v.	C1		
ritual	n.	C1		
robust	adj.	C1		
rock	v.	C1		
rod	n.	C1		
rookie	n.	C1		
roster	n.	C1		
rotate	v.	C1		
rotation	n.	C1		
ruling	n.	C1		
rumor	n.	C1		
sacred	adj.	C1		
sacrifice	n., v.	C1		
saint	n.	C1		
sake	n.	C1		
sanction	n.	C1		
say	n.	C1		
scattered	adj.	C1		
scope	n.	C1		
screw	v., n.	C1		
scrutiny	n.	C1		
seal	v., n.	C1		
secondly	adv.	C1		
secular	adj.	C1		
seemingly	adv.	C1		
segment	n.	C1		
seize	v.	C1		
sensation	n.	C1		
sensitivity	n.	C1		
sentiment	n.	C1		
separation	n.	C1		
serial	adj.	C1		
settlement	n.	C1		
setup	n.	C1		
sexuality	n.	C1		
shareholder	n.	C1		
shatter	v.	C1		
shed	v.	C1		
sheer	adj.	C1		
shipping	n.	C1		
shoot	n.	C1		
shrink	v.	C1		
shrug	v.	C1		
sigh	v., n.	C1		
simulate	v.	C1		
simulation	n.	C1		
simultaneously	adv.	C1		
sin	n.	C1		
situated	adj.	C1		
skeptical	adj.	C1		
sketch	n.	C1		
skip	v.	C1		
slam	v.	C1		
slap	v.	C1		
slash	v.	C1		
slavery	n.	C1		
slot	n.	C1		
smash	v.	C1		
snap	v.	C1		
soak	v.	C1		
